% 1. Title: Spiral
% 2. Sources:
%   (a) Creator: Hayden Parkinson
%   (b) Institution: BYU
%   (c) Date: May 2019
%

@RELATION XOR Spiral

@ATTRIBUTE attr1 Continuous
@ATTRIBUTE attr2 Continuous
@ATTRIBUTE class {0,1}

@DATA
0.04380119103103353,0.04144547593623221,1
-0.04380119103103353,-0.04144547593623221,1
0.04144547593623221,0.04380119103103353,0
-0.04144547593623221,-0.04380119103103353,0
0.044523316401463515,0.04780421840588944,1
-0.044523316401463515,-0.04780421840588944,1
0.04780421840588944,0.044523316401463515,0
-0.04780421840588944,-0.044523316401463515,0
0.04460384871362483,0.054404656467410786,1
-0.04460384871362483,-0.054404656467410786,1
0.054404656467410786,0.04460384871362483,0
-0.054404656467410786,-0.04460384871362483,0
0.04401611411617886,0.061190329328217656,1
-0.04401611411617886,-0.061190329328217656,1
0.061190329328217656,0.04401611411617886,0
-0.061190329328217656,-0.04401611411617886,0
0.04273805779464534,0.06810243487616473,1
-0.04273805779464534,-0.06810243487616473,1
0.06810243487616473,0.04273805779464534,0
-0.06810243487616473,-0.04273805779464534,0
0.040752429144739324,0.07508019065650665,1
-0.040752429144739324,-0.07508019065650665,1
0.07508019065650665,0.040752429144739324,0
-0.07508019065650665,-0.040752429144739324,0
0.03804693961330711,0.0820612086282345,1
-0.03804693961330711,-0.0820612086282345,1
0.0820612086282345,0.03804693961330711,0
-0.0820612086282345,-0.03804693961330711,0
0.034614392222582245,0.08898188167787065,1
-0.034614392222582245,-0.08898188167787065,1
0.08898188167787065,0.034614392222582245,0
-0.08898188167787065,-0.034614392222582245,0
0.03045278194038922,0.09577777980058685,1
-0.03045278194038922,-0.09577777980058685,1
0.09577777980058685,0.03045278194038922,0
-0.09577777980058685,-0.03045278194038922,0
0.02556536621044948,0.1023840538008076,1
-0.02556536621044948,-0.1023840538008076,1
0.1023840538008076,0.02556536621044948,0
-0.1023840538008076,-0.02556536621044948,0
0.01996070511234094,0.10873584431758865,1
-0.01996070511234094,-0.10873584431758865,1
0.10873584431758865,0.01996070511234094,0
-0.10873584431758865,-0.01996070511234094,0
0.013652670779170277,0.11476869394426835,1
-0.013652670779170277,-0.11476869394426835,1
0.11476869394426835,0.013652670779170277,0
-0.11476869394426835,-0.013652670779170277,0
0.006660425861850231,0.12041896018738237,1
-0.006660425861850231,-0.12041896018738237,1
0.12041896018738237,0.006660425861850231,0
-0.12041896018738237,-0.006660425861850231,0
-0.0009916290087579255,0.1256242269967533,1
0.0009916290087579255,-0.1256242269967533,1
0.1256242269967533,-0.0009916290087579255,0
-0.1256242269967533,0.0009916290087579255,0
-0.009273938647479479,0.1303237125971096,1
0.009273938647479479,-0.1303237125971096,1
0.1303237125971096,-0.009273938647479479,0
-0.1303237125971096,0.009273938647479479,0
-0.018151907350858962,0.13445867136158487,1
0.018151907350858962,-0.13445867136158487,1
0.13445867136158487,-0.018151907350858962,0
-0.13445867136158487,0.018151907350858962,0
-0.027586043104077307,0.13797278748898148,1
0.027586043104077307,-0.13797278748898148,1
0.13797278748898148,-0.027586043104077307,0
-0.13797278748898148,0.027586043104077307,0
-0.037532131358793956,0.14081255827967154,1
0.037532131358793956,-0.14081255827967154,1
0.14081255827967154,-0.037532131358793956,0
-0.14081255827967154,0.037532131358793956,0
-0.04794143762400578,0.14292766484932307,1
0.04794143762400578,-0.14292766484932307,1
0.14292766484932307,-0.04794143762400578,0
-0.14292766484932307,0.04794143762400578,0
-0.058760937957341004,0.14427132817509083,1
0.058760937957341004,-0.14427132817509083,1
0.14427132817509083,-0.058760937957341004,0
-0.14427132817509083,0.058760937957341004,0
-0.06993357629359485,0.14480064843525656,1
0.06993357629359485,-0.14480064843525656,1
0.14480064843525656,-0.06993357629359485,0
-0.14480064843525656,0.06993357629359485,0
-0.08139854740151048,0.1444769256802471,1
0.08139854740151048,-0.1444769256802471,1
0.1444769256802471,-0.08139854740151048,0
-0.1444769256802471,0.08139854740151048,0
-0.09309160411955972,0.14326595996015495,1
0.09309160411955972,-0.14326595996015495,1
0.14326595996015495,-0.09309160411955972,0
-0.14326595996015495,0.09309160411955972,0
-0.10494538738748724,0.1411383291309308,1
0.10494538738748724,-0.1411383291309308,1
0.1411383291309308,-0.10494538738748724,0
-0.1411383291309308,0.10494538738748724,0
-0.11688977746333445,0.13806964266786967,1
0.11688977746333445,-0.13806964266786967,1
0.13806964266786967,-0.11688977746333445,0
-0.13806964266786967,0.11688977746333445,0
-0.1288522645962074,0.1340407699303744,1
0.1288522645962074,-0.1340407699303744,1
0.1340407699303744,-0.1288522645962074,0
-0.1340407699303744,0.1288522645962074,0
-0.140758337313807,0.12903804144571424,1
0.140758337313807,-0.12903804144571424,1
0.12903804144571424,-0.140758337313807,0
-0.12903804144571424,0.140758337313807,0
-0.1525318863812848,0.1230534219110225,1
0.1525318863812848,-0.1230534219110225,1
0.1230534219110225,-0.1525318863812848,0
-0.1230534219110225,0.1525318863812848,0
-0.1640956223948541,0.1160846537514751,1
0.1640956223948541,-0.1160846537514751,1
0.1160846537514751,-0.1640956223948541,0
-0.1160846537514751,0.1640956223948541,0
-0.17537150489027276,0.10813537021780506,1
0.17537150489027276,-0.10813537021780506,1
0.10813537021780506,-0.17537150489027276,0
-0.10813537021780506,0.17537150489027276,0
-0.18628118077326117,0.09921517715734736,1
0.18628118077326117,-0.09921517715734736,1
0.09921517715734736,-0.18628118077326117,0
-0.09921517715734736,0.18628118077326117,0
-0.19674642981653706,0.08933970274895361,1
0.19674642981653706,-0.08933970274895361,1
0.08933970274895361,-0.19674642981653706,0
-0.08933970274895361,0.19674642981653706,0
-0.2066896149167755,0.0785306146526173,1
0.2066896149167755,-0.0785306146526173,1
0.0785306146526173,-0.2066896149167755,0
-0.0785306146526173,0.2066896149167755,0
-0.21603413476474254,0.06681560418874448,1
0.21603413476474254,-0.06681560418874448,1
0.06681560418874448,-0.21603413476474254,0
-0.06681560418874448,0.21603413476474254,0
-0.22470487655334584,0.054228337328889285,1
0.22470487655334584,-0.054228337328889285,1
0.054228337328889285,-0.22470487655334584,0
-0.054228337328889285,0.22470487655334584,0
-0.23262866633158386,0.040808372448656746,1
0.23262866633158386,-0.040808372448656746,1
0.040808372448656746,-0.23262866633158386,0
-0.040808372448656746,0.23262866633158386,0
-0.23973471460749052,0.026601044963523637,1
0.23973471460749052,-0.026601044963523637,1
0.026601044963523637,-0.23973471460749052,0
-0.026601044963523637,0.23973471460749052,0
-0.24595505481023988,0.011657319138725279,1
0.24595505481023988,-0.011657319138725279,1
0.011657319138725279,-0.24595505481023988,0
-0.011657319138725279,0.24595505481023988,0
-0.2512249722406174,-0.003966392465737833,1
0.2512249722406174,0.003966392465737833,1
-0.003966392465737833,-0.2512249722406174,0
0.003966392465737833,0.2512249722406174,0
-0.2554834211700375,-0.020208441285333136,1
0.2554834211700375,0.020208441285333136,1
-0.020208441285333136,-0.2554834211700375,0
0.020208441285333136,0.2554834211700375,0
-0.25867342779110036,-0.037002185980389415,1
0.25867342779110036,0.037002185980389415,1
-0.037002185980389415,-0.25867342779110036,0
0.037002185980389415,0.25867342779110036,0
-0.26074247677718027,-0.05427626564511577,1
0.26074247677718027,0.05427626564511577,1
-0.05427626564511577,-0.26074247677718027,0
0.05427626564511577,0.26074247677718027,0
-0.26164287927450774,-0.07195490187702834,1
0.26164287927450774,0.07195490187702834,1
-0.07195490187702834,-0.26164287927450774,0
0.07195490187702834,0.26164287927450774,0
-0.26133212022739544,-0.08995822843247062,1
0.26133212022739544,0.08995822843247062,1
-0.08995822843247062,-0.26133212022739544,0
0.08995822843247062,0.26133212022739544,0
-0.25977318302532765,-0.10820264704418393,1
0.25977318302532765,0.10820264704418393,1
-0.10820264704418393,-0.25977318302532765,0
0.10820264704418393,0.25977318302532765,0
-0.2569348495592232,-0.1266012078332564,1
0.2569348495592232,0.1266012078332564,1
-0.1266012078332564,-0.2569348495592232,0
0.1266012078332564,0.2569348495592232,0
-0.2527919738828616,-0.14506401261100302,1
0.2527919738828616,0.14506401261100302,1
-0.14506401261100302,-0.2527919738828616,0
0.14506401261100302,0.2527919738828616,0
-0.24732572779375445,-0.16349863923710217,1
0.24732572779375445,0.16349863923710217,1
-0.16349863923710217,-0.24732572779375445,0
0.16349863923710217,0.24732572779375445,0
-0.24052381677513143,-0.18181058507928086,1
0.24052381677513143,0.18181058507928086,1
-0.18181058507928086,-0.24052381677513143,0
0.18181058507928086,0.24052381677513143,0
-0.23238066487661296,-0.19990372750767024,1
0.23238066487661296,0.19990372750767024,1
-0.19990372750767024,-0.23238066487661296,0
0.19990372750767024,0.23238066487661296,0
-0.22289756725495985,-0.21768079925419606,1
0.22289756725495985,0.21768079925419606,1
-0.21768079925419606,-0.22289756725495985,0
0.21768079925419606,0.22289756725495985,0
-0.21208280924736125,-0.2350438763745971,1
0.21208280924736125,0.2350438763745971,1
-0.2350438763745971,-0.21208280924736125,0
0.2350438763745971,0.21208280924736125,0
-0.19995175100735527,-0.2518948764683868,1
0.19995175100735527,0.2518948764683868,1
-0.2518948764683868,-0.19995175100735527,0
0.2518948764683868,0.19995175100735527,0
-0.18652687689696068,-0.2681360647407139,1
0.18652687689696068,0.2681360647407139,1
-0.2681360647407139,-0.18652687689696068,0
0.2681360647407139,0.18652687689696068,0
-0.1718378089971514,-0.2836705654300863,1
0.1718378089971514,0.2836705654300863,1
-0.2836705654300863,-0.1718378089971514,0
0.2836705654300863,0.1718378089971514,0
-0.15592128427167481,-0.298402876077613,1
0.15592128427167481,0.298402876077613,1
-0.298402876077613,-0.15592128427167481,0
0.298402876077613,0.15592128427167481,0
-0.1388210950955663,-0.31223938207711394,1
0.1388210950955663,0.31223938207711394,1
-0.31223938207711394,-0.1388210950955663,0
0.31223938207711394,0.1388210950955663,0
-0.12058799303872758,-0.3250888689213916,1
0.12058799303872758,0.3250888689213916,1
-0.3250888689213916,-0.12058799303872758,0
0.3250888689213916,0.12058799303872758,0
-0.10127955597578726,-0.33686302954831693,1
0.10127955597578726,0.33686302954831693,1
-0.33686302954831693,-0.10127955597578726,0
0.33686302954831693,0.10127955597578726,0
-0.08096001877524082,-0.34747696419132246,1
0.08096001877524082,0.34747696419132246,1
-0.34747696419132246,-0.08096001877524082,0
0.34747696419132246,0.08096001877524082,0
-0.05970006800278151,-0.35684967015244323,1
0.05970006800278151,0.35684967015244323,1
-0.35684967015244323,-0.05970006800278151,0
0.35684967015244323,0.05970006800278151,0
-0.03757660125483829,-0.364904518942251,1
0.03757660125483829,0.364904518942251,1
-0.364904518942251,-0.03757660125483829,0
0.364904518942251,0.03757660125483829,0
-0.01467245191780252,-0.3715697182698211,1
0.01467245191780252,0.3715697182698211,1
-0.3715697182698211,-0.01467245191780252,0
0.3715697182698211,0.01467245191780252,0
0.008923919674606982,-0.3767787564171399,1
-0.008923919674606982,0.3767787564171399,1
-0.3767787564171399,0.008923919674606982,0
0.3767787564171399,-0.008923919674606982,0
0.03311876753984842,-0.3804708265959624,1
-0.03311876753984842,0.3804708265959624,1
-0.3804708265959624,0.03311876753984842,0
0.3804708265959624,-0.03311876753984842,0
0.057813432485568125,-0.3825912289608,1
-0.057813432485568125,0.3825912289608,1
-0.3825912289608,0.057813432485568125,0
0.3825912289608,-0.057813432485568125,0
0.082904744209497,-0.3830917480392119,1
-0.082904744209497,0.3830917480392119,1
-0.3830917480392119,0.082904744209497,0
0.3830917480392119,-0.082904744209497,0
0.10828545142219924,-0.38193100343951036,1
-0.10828545142219924,0.38193100343951036,1
-0.38193100343951036,0.10828545142219924,0
0.38193100343951036,-0.10828545142219924,0
0.13384467820291904,-0.37907477180600485,1
-0.13384467820291904,0.37907477180600485,1
-0.37907477180600485,0.13384467820291904,0
0.37907477180600485,-0.13384467820291904,0
0.15946840465446194,-0.3744962781125233,1
-0.15946840465446194,0.3744962781125233,1
-0.3744962781125233,0.15946840465446194,0
0.3744962781125233,-0.15946840465446194,0
0.18503996978693177,-0.3681764545156769,1
-0.18503996978693177,0.3681764545156769,1
-0.3681764545156769,0.18503996978693177,0
0.3681764545156769,-0.18503996978693177,0
0.21044059443287313,-0.3601041651296057,1
-0.21044059443287313,0.3601041651296057,1
-0.3601041651296057,0.21044059443287313,0
0.3601041651296057,-0.21044059443287313,0
0.2355499218786381,-0.35027639523317067,1
-0.2355499218786381,0.35027639523317067,1
-0.35027639523317067,0.2355499218786381,0
0.35027639523317067,-0.2355499218786381,0
0.2602465737892157,-0.3386984035780713,1
-0.2602465737892157,0.3386984035780713,1
-0.3386984035780713,0.2602465737892157,0
0.3386984035780713,-0.2602465737892157,0
0.28440871890689057,-0.3253838366315097,1
-0.28440871890689057,0.3253838366315097,1
-0.3253838366315097,0.28440871890689057,0
0.3253838366315097,-0.28440871890689057,0
0.3079146519185048,-0.310354803759025,1
-0.3079146519185048,0.310354803759025,1
-0.310354803759025,0.3079146519185048,0
0.310354803759025,-0.3079146519185048,0
0.33064337981221315,-0.2936419125312459,1
-0.33064337981221315,0.2936419125312459,1
-0.2936419125312459,0.33064337981221315,0
0.2936419125312459,-0.33064337981221315,0
0.352475212982915,-0.27528426352174873,1
-0.352475212982915,0.27528426352174873,1
-0.27528426352174873,0.352475212982915,0
0.27528426352174873,-0.352475212982915,0
0.3732923582963712,-0.2553294041511187,1
-0.3732923582963712,0.2553294041511187,1
-0.2553294041511187,0.3732923582963712,0
0.2553294041511187,-0.3732923582963712,0
0.39297951128567327,-0.23383324132387803,1
-0.39297951128567327,0.23383324132387803,1
-0.23383324132387803,0.39297951128567327,0
0.23383324132387803,-0.39297951128567327,0
0.4114244446305355,-0.2108599127992236,1
-0.4114244446305355,0.2108599127992236,1
-0.2108599127992236,0.4114244446305355,0
0.2108599127992236,-0.4114244446305355,0
0.4285185900599466,-0.1864816174327019,1
-0.4285185900599466,0.1864816174327019,1
-0.1864816174327019,0.4285185900599466,0
0.1864816174327019,-0.4285185900599466,0
0.44415761082226873,-0.16077840462304857,1
-0.44415761082226873,0.16077840462304857,1
-0.16077840462304857,0.44415761082226873,0
0.16077840462304857,-0.44415761082226873,0
0.45824196188392674,-0.13383792349555962,1
-0.45824196188392674,0.13383792349555962,1
-0.13383792349555962,0.45824196188392674,0
0.13383792349555962,-0.45824196188392674,0
0.47067743504841336,-0.10575513254964009,1
-0.47067743504841336,0.10575513254964009,1
-0.10575513254964009,0.47067743504841336,0
0.10575513254964009,-0.47067743504841336,0
0.4813756862314361,-0.07663197069257965,1
-0.4813756862314361,0.07663197069257965,1
-0.07663197069257965,0.4813756862314361,0
0.07663197069257965,-0.4813756862314361,0
0.49025474218546927,-0.04657699077334051,1
-0.49025474218546927,0.04657699077334051,1
-0.04657699077334051,0.49025474218546927,0
0.04657699077334051,-0.49025474218546927,0
0.4972394840376442,-0.01570495691817237,1
-0.4972394840376442,0.01570495691817237,1
-0.01570495691817237,0.4972394840376442,0
0.01570495691817237,-0.4972394840376442,0
0.5022621050885295,0.015863592846638064,1
-0.5022621050885295,-0.015863592846638064,1
0.015863592846638064,0.5022621050885295,0
-0.015863592846638064,-0.5022621050885295,0
0.5052625404156367,0.04800281702150374,1
-0.5052625404156367,-0.04800281702150374,1
0.04800281702150374,0.5052625404156367,0
-0.04800281702150374,-0.5052625404156367,0
0.5061888659340875,0.08058207227467114,1
-0.5061888659340875,-0.08058207227467114,1
0.08058207227467114,0.5061888659340875,0
-0.08058207227467114,-0.5061888659340875,0
0.5049976646873603,0.1134664442980511,1
-0.5049976646873603,-0.1134664442980511,1
0.1134664442980511,0.5049976646873603,0
-0.1134664442980511,-0.5049976646873603,0
0.5016543582729303,0.14651730572145494,1
-0.5016543582729303,-0.14651730572145494,1
0.14651730572145494,0.5016543582729303,0
-0.14651730572145494,-0.5016543582729303,0
0.4961335014504068,0.1795928987810642,1
-0.4961335014504068,-0.1795928987810642,1
0.1795928987810642,0.4961335014504068,0
-0.1795928987810642,-0.4961335014504068,0
0.48841903813284243,0.21254894029963844,1
-0.48841903813284243,-0.21254894029963844,1
0.21254894029963844,0.48841903813284243,0
-0.21254894029963844,-0.48841903813284243,0
0.4785045171246447,0.24523924640779243,1
-0.4785045171246447,-0.24523924640779243,1
0.24523924640779243,0.4785045171246447,0
-0.24523924640779243,-0.4785045171246447,0
0.4663932661412388,0.2775163743184485,1
-0.4663932661412388,-0.2775163743184485,1
0.2775163743184485,0.4663932661412388,0
-0.2775163743184485,-0.4663932661412388,0
0.452098522825605,0.30923227836079953,1
-0.452098522825605,-0.30923227836079953,1
0.30923227836079953,0.452098522825605,0
-0.30923227836079953,-0.452098522825605,0
0.43564352166427717,0.34023897738643083,1
-0.43564352166427717,-0.34023897738643083,1
0.34023897738643083,0.43564352166427717,0
-0.34023897738643083,-0.43564352166427717,0
0.4170615358994963,0.37038923057918494,1
-0.4170615358994963,-0.37038923057918494,1
0.37038923057918494,0.4170615358994963,0
-0.37038923057918494,-0.4170615358994963,0
0.3963958737341673,0.3995372186323079,1
-0.3963958737341673,-0.3995372186323079,1
0.3995372186323079,0.3963958737341673,0
-0.3995372186323079,-0.3963958737341673,0
0.3736998283311472,0.42753922720186727,1
-0.3736998283311472,-0.42753922720186727,1
0.42753922720186727,0.3736998283311472,0
-0.42753922720186727,-0.3736998283311472,0
0.3490365813173008,0.45425432950470757,1
-0.3490365813173008,-0.45425432950470757,1
0.45425432950470757,0.3490365813173008,0
-0.45425432950470757,-0.3490365813173008,0
0.322479059714802,0.4795450649025553,1
-0.322479059714802,-0.4795450649025553,1
0.4795450649025553,0.322479059714802,0
-0.4795450649025553,-0.322479059714802,0
0.29410974643630483,0.5032781103016174,1
-0.29410974643630483,-0.5032781103016174,1
0.5032781103016174,0.29410974643630483,0
-0.5032781103016174,-0.29410974643630483,0
0.26402044469598823,0.5253249411991974,1
-0.26402044469598823,-0.5253249411991974,1
0.5253249411991974,0.26402044469598823,0
-0.5253249411991974,-0.26402044469598823,0
0.23231199690403126,0.5455624792256512,1
-0.23231199690403126,-0.5455624792256512,1
0.5455624792256512,0.23231199690403126,0
-0.5455624792256512,-0.23231199690403126,0
0.19909395882684183,0.5638737230614324,1
-0.19909395882684183,-0.5638737230614324,1
0.5638737230614324,0.19909395882684183,0
-0.5638737230614324,-0.19909395882684183,0
0.1644842300084037,0.5801483596549526,1
-0.1644842300084037,-0.5801483596549526,1
0.5801483596549526,0.1644842300084037,0
-0.5801483596549526,-0.1644842300084037,0
0.12860864165832253,0.5942833527274952,1
-0.12860864165832253,-0.5942833527274952,1
0.5942833527274952,0.12860864165832253,0
-0.5942833527274952,-0.12860864165832253,0
0.09160050341869265,0.6061835056262026,1
-0.09160050341869265,-0.6061835056262026,1
0.6061835056262026,0.09160050341869265,0
-0.6061835056262026,-0.09160050341869265,0
0.05360011062370235,0.6157619956750444,1
-0.05360011062370235,-0.6157619956750444,1
0.6157619956750444,0.05360011062370235,0
-0.6157619956750444,-0.05360011062370235,0
0.014754213862016629,0.6229408772763381,1
-0.014754213862016629,-0.6229408772763381,1
0.6229408772763381,0.014754213862016629,0
-0.6229408772763381,-0.014754213862016629,0
-0.024784547158450455,0.6276515511314545,1
0.024784547158450455,-0.6276515511314545,1
0.6276515511314545,-0.024784547158450455,0
-0.6276515511314545,0.024784547158450455,0
-0.06485824326177482,0.629835197078406,1
0.06485824326177482,-0.629835197078406,1
0.629835197078406,-0.06485824326177482,0
-0.629835197078406,0.06485824326177482,0
-0.10530428661601708,0.6294431681855596,1
0.10530428661601708,-0.6294431681855596,1
0.6294431681855596,-0.10530428661601708,0
-0.6294431681855596,0.10530428661601708,0
-0.14595609018634936,0.6264373438942152,1
0.14595609018634936,-0.6264373438942152,1
0.6264373438942152,-0.14595609018634936,0
-0.6264373438942152,0.14595609018634936,0
-0.18664375315537965,0.6207904401676125,1
0.18664375315537965,-0.6207904401676125,1
0.6207904401676125,-0.18664375315537965,0
-0.6207904401676125,0.18664375315537965,0
-0.22719476949325454,0.6124862747794336,1
0.22719476949325454,-0.6124862747794336,1
0.6124862747794336,-0.22719476949325454,0
-0.6124862747794336,0.22719476949325454,0
-0.267434756728222,0.601519986060323,1
0.267434756728222,-0.601519986060323,1
0.601519986060323,-0.267434756728222,0
-0.601519986060323,0.267434756728222,0
-0.3071882018486724,0.587898203615596,1
0.3071882018486724,-0.587898203615596,1
0.587898203615596,-0.3071882018486724,0
-0.587898203615596,0.3071882018486724,0
-0.346279221160926,0.5716391697303255,1
0.346279221160926,-0.5716391697303255,1
0.5716391697303255,-0.346279221160926,0
-0.5716391697303255,0.346279221160926,0
-0.38453233083373456,0.5527728103885484,1
0.38453233083373456,-0.5527728103885484,1
0.5527728103885484,-0.38453233083373456,0
-0.5527728103885484,0.38453233083373456,0
-0.42177322478113977,0.5313407550505037,1
0.42177322478113977,-0.5313407550505037,1
0.5313407550505037,-0.42177322478113977,0
-0.5313407550505037,0.42177322478113977,0
-0.4578295564704932,0.5073963045546865,1
0.4578295564704932,-0.5073963045546865,1
0.5073963045546865,-0.4578295564704932,0
-0.5073963045546865,0.4578295564704932,0
-0.492531721192411,0.48100434673911086,1
0.492531721192411,-0.48100434673911086,1
0.48100434673911086,-0.492531721192411,0
-0.48100434673911086,0.492531721192411,0
-0.5257136352946326,0.4522412196075164,1
0.5257136352946326,-0.4522412196075164,1
0.4522412196075164,-0.5257136352946326,0
-0.4522412196075164,0.5257136352946326,0
-0.5572135088623882,0.42119452210033337,1
0.5572135088623882,-0.42119452210033337,1
0.42119452210033337,-0.5572135088623882,0
-0.42119452210033337,0.5572135088623882,0
-0.5868746083241629,0.3879628727660055,1
0.5868746083241629,-0.3879628727660055,1
0.3879628727660055,-0.5868746083241629,0
-0.3879628727660055,0.5868746083241629,0
-0.6145460054738525,0.35265561686468083,1
0.6145460054738525,-0.35265561686468083,1
0.35265561686468083,-0.6145460054738525,0
-0.35265561686468083,0.6145460054738525,0
-0.64008330942824,0.3153924826723232,1
0.64008330942824,-0.3153924826723232,1
0.3153924826723232,-0.64008330942824,0
-0.3153924826723232,0.64008330942824,0
-0.6633493780825331,0.2763031879878269,1
0.6633493780825331,-0.2763031879878269,1
0.2763031879878269,-0.6633493780825331,0
-0.2763031879878269,0.6633493780825331,0
-0.6842150056862718,0.23552699807774063,1
0.6842150056862718,-0.23552699807774063,1
0.23552699807774063,-0.6842150056862718,0
-0.23552699807774063,0.6842150056862718,0
-0.702559583237104,0.19321223652165054,1
0.702559583237104,-0.19321223652165054,1
0.19321223652165054,-0.702559583237104,0
-0.19321223652165054,0.702559583237104,0
-0.718271728480534,0.1495157506450372,1
0.718271728480534,-0.1495157506450372,1
0.1495157506450372,-0.718271728480534,0
-0.1495157506450372,0.718271728480534,0
-0.7312498824094567,0.10460233344456274,1
0.7312498824094567,-0.10460233344456274,1
0.10460233344456274,-0.7312498824094567,0
-0.10460233344456274,0.7312498824094567,0
-0.7414028692777558,0.058644104122143256,1
0.7414028692777558,-0.058644104122143256,1
0.058644104122143256,-0.7414028692777558,0
-0.058644104122143256,0.7414028692777558,0
-0.74865041727704,0.011819849547898446,1
0.74865041727704,-0.011819849547898446,1
0.011819849547898446,-0.74865041727704,0
-0.011819849547898446,0.74865041727704,0
-0.7529236371742037,-0.03568567083283245,1
0.7529236371742037,0.03568567083283245,1
-0.03568567083283245,-0.7529236371742037,0
0.03568567083283245,0.7529236371742037,0
-0.7541654563693974,-0.08368245394775176,1
0.7541654563693974,0.08368245394775176,1
-0.08368245394775176,-0.7541654563693974,0
0.08368245394775176,0.7541654563693974,0
-0.7523310060085266,-0.1319760130254424,1
0.7523310060085266,0.1319760130254424,1
-0.1319760130254424,-0.7523310060085266,0
0.1319760130254424,0.7523310060085266,0
-0.7473879589709111,-0.18036816546347956,1
0.7473879589709111,0.18036816546347956,1
-0.18036816546347956,-0.7473879589709111,0
0.18036816546347956,0.7473879589709111,0
-0.7393168167504525,-0.22865784544592488,1
0.7393168167504525,0.22865784544592488,1
-0.22865784544592488,-0.7393168167504525,0
0.22865784544592488,0.7393168167504525,0
-0.7281111434568229,-0.2766419379808109,1
0.7281111434568229,0.2766419379808109,1
-0.2766419379808109,-0.7281111434568229,0
0.2766419379808109,0.7281111434568229,0
-0.713777745380925,-0.32411613090318087,1
0.713777745380925,0.32411613090318087,1
-0.32411613090318087,-0.713777745380925,0
0.32411613090318087,0.713777745380925,0
-0.6963367947952859,-0.3708757812786552,1
0.6963367947952859,0.3708757812786552,1
-0.3708757812786552,-0.6963367947952859,0
0.3708757812786552,0.6963367947952859,0
-0.6758218968942218,-0.4167167925466634,1
0.6758218968942218,0.4167167925466634,1
-0.4167167925466634,-0.6758218968942218,0
0.4167167925466634,0.6758218968942218,0
-0.6522800990195454,-0.46143649866211295,1
0.6522800990195454,0.46143649866211295,1
-0.46143649866211295,-0.6522800990195454,0
0.46143649866211295,0.6522800990195454,0
-0.6257718415642453,-0.5048345514298358,1
0.6257718415642453,0.5048345514298358,1
-0.5048345514298358,-0.6257718415642453,0
0.5048345514298358,0.6257718415642453,0
-0.5963708501979716,-0.5467138071778949,1
0.5963708501979716,0.5467138071778949,1
-0.5467138071778949,-0.5963708501979716,0
0.5467138071778949,0.5963708501979716,0
-0.5641639693131246,-0.5868812088843417,1
0.5641639693131246,0.5868812088843417,1
-0.5868812088843417,-0.5641639693131246,0
0.5868812088843417,0.5641639693131246,0
-0.5292509368478752,-0.625148659857299,1
0.5292509368478752,0.625148659857299,1
-0.625148659857299,-0.5292509368478752,0
0.625148659857299,0.5292509368478752,0
-0.4917441009013693,-0.6613338850706467,1
0.4917441009013693,0.6613338850706467,1
